"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ENDANGERED","Number of endangered species","REPTILE","Reptiles","TUR","Türkiye","NBR","Number","0","Units",,,9,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","TUR","Türkiye","NBR","Number","0","Units",,,44,,
"CRITICAL","Number of critically endangered species","REPTILE","Reptiles","TUR","Türkiye","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","TUR","Türkiye","NBR","Number","0","Units",,,27,,
"VULNERABLE","Number of vulnerable species","REPTILE","Reptiles","TUR","Türkiye","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","TUR","Türkiye","NBR","Number","0","Units",,,27,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","TUR","Türkiye","NBR","Number","0","Units",,,98,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","TUR","Türkiye","PC","Percentage","0","Units",,,15.068,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","TUR","Türkiye","PC","Percentage","0","Units",,,10.938,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,88,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,14647,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,73,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,13677,,
"ENDANGERED","Number of endangered species","REPTILE","Reptiles","FIN","Finland","NBR","Number","0","Units",,,0,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,1,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,3,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,454,,
"CRITICAL","Number of critically endangered species","REPTILE","Reptiles","FIN","Finland","NBR","Number","0","Units",,,0,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,0,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,4,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,168,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,676,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,12,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,1298,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","FIN","Finland","NBR","Number","0","Units",,,1,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,3,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,454,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,4,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,168,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,5,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,676,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","FIN","Finland","NBR","Number","0","Units",,,12,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","FIN","Finland","NBR","Number","0","Units",,,1298,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","FIN","Finland","PC","Percentage","0","Units",,,13.636,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","FIN","Finland","PC","Percentage","0","Units",,,8.862,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","FIN","Finland","PC","Percentage","0","Units",,,16.438,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","FIN","Finland","PC","Percentage","0","Units",,,9.49,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,197,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,10434,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,183,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,10256,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,14,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,1010,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,0,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,12,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,559,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,23,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,2183,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,49,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,3752,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,14,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,1010,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","DEU","Germany","NBR","Number","0","Units",,,0,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,12,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,559,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,23,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,2183,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","DEU","Germany","NBR","Number","0","Units",,,49,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","DEU","Germany","NBR","Number","0","Units",,,3752,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","DEU","Germany","PC","Percentage","0","Units",,,24.873,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","DEU","Germany","PC","Percentage","0","Units",,,35.959,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","DEU","Germany","PC","Percentage","0","Units",,,26.776,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","DEU","Germany","PC","Percentage","0","Units",,,36.583,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","ITA","Italy","NBR","Number","0","Units",,,58632,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","ITA","Italy","NBR","Number","0","Units",,,136,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","ITA","Italy","NBR","Number","0","Units",,,88,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","ITA","Italy","NBR","Number","0","Units",,,232,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","ITA","Italy","NBR","Number","0","Units",,,456,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","ITA","Italy","PC","Percentage","0","Units",,,0.778,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","KOR","Korea","NBR","Number","0","Units",,,30054,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","KOR","Korea","NBR","Number","0","Units",,,39,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","KOR","Korea","NBR","Number","0","Units",,,18,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","KOR","Korea","NBR","Number","0","Units",,,117,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","KOR","Korea","NBR","Number","0","Units",,,174,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","KOR","Korea","NBR","Number","0","Units",,,0,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,0,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","KOR","Korea","NBR","Number","0","Units",,,0,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","KOR","Korea","NBR","Number","0","Units",,,3,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","KOR","Korea","PC","Percentage","0","Units",,,0.579,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","KOR","Korea","PC","Percentage","0","Units",,,0,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","KOR","Korea","PC","Percentage","0","Units",,,0,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","KOR","Korea","PC","Percentage","0","Units",,,50,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","LUX","Luxembourg","NBR","Number","0","Units",,,149,"I","Incomplete data"
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","LUX","Luxembourg","NBR","Number","0","Units",,,7,"I","Incomplete data"
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","LUX","Luxembourg","NBR","Number","0","Units",,,9,"I","Incomplete data"
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","LUX","Luxembourg","NBR","Number","0","Units",,,23,"I","Incomplete data"
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","LUX","Luxembourg","PC","Percentage","0","Units",,,15.436,"I","Incomplete data"
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","MEX","Mexico","NBR","Number","0","Units",,,24,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","MEX","Mexico","NBR","Number","0","Units",,,26,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","MEX","Mexico","NBR","Number","0","Units",,,51,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","MEX","Mexico","NBR","Number","0","Units",,,20,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","MEX","Mexico","NBR","Number","0","Units",,,18,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","MEX","Mexico","NBR","Number","0","Units",,,39,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","NLD","Netherlands","NBR","Number","0","Units",,,507,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","NLD","Netherlands","NBR","Number","0","Units",,,61,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","NLD","Netherlands","NBR","Number","0","Units",,,50,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","NLD","Netherlands","NBR","Number","0","Units",,,51,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","NLD","Netherlands","NBR","Number","0","Units",,,162,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,7,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","NLD","Netherlands","PC","Percentage","0","Units",,,31.953,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","NLD","Netherlands","PC","Percentage","0","Units",,,43.75,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,5747,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,30700,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,62,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,133,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,71,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,266,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,86,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,195,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,102,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","NZL","New Zealand","NBR","Number","0","Units",,,390,,
